source	target	number_of_paths	node_type	node_value	node_count
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	GENE	App::RGD:2139	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	192
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	64
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	lethal - all die before end of P-stage::FBcv:0002000	56
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	wing margin phenotype::FBbt:00005378PHENOTYPE	64
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	some die during pharate adult stage::FBcv:0002038	36
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	64
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	Abnormality of cell physiology::HP:0011017	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE	36
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	DISO	partially lethal - majority live::FBcv:0000350	20
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	positive regulation of epithelial cell migration::GO:0010634	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	positive regulation of fibroblast proliferation::GO:0048146	64
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	extracellular exosome::GO:0070062	20
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	wound healing::GO:0042060	32
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	apical plasma membrane::GO:0016324	32
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	cellular response to mechanical stimulus::GO:0071260	64
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	Passive transport by Aquaporins::REACT:R-HSA-432047	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	cellular response to hydrogen peroxide::GO:0070301	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	basolateral plasma membrane::GO:0016323	36
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	plasma membrane::GO:0005886	52
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	cellular response to nitric oxide::GO:0071732	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	negative regulation of apoptotic process::GO:0043066	52
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	identical protein binding::GO:0042802	44
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	axon::GO:0030424	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	cellular response to dexamethasone stimulus::GO:0071549	32
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	nuclear membrane::GO:0031965	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	response to drug::GO:0042493	12
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	Transmembrane transport of small molecules::REACT:R-HSA-382551	12
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	Aquaporin-mediated transport::REACT:R-HSA-445717	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	cellular response to cAMP::GO:0071320	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	brush border membrane::GO:0031526	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	548	PHYS	Metabolism::REACT:R-HSA-1430728	4
NGLY1::NCBIGene:55768	Aqp1::NCBIGene:11826	0	NA	NA	0
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Pngl::FlyBase:FBgn0033050	252
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Egfr::FlyBase:FBgn0003731	112
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	egfra::ZFIN:ZDB-GENE-030918-1	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	AQP::FlyBase:FBgn0033807	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Aqp12::MGI:2664636	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	TER94::FlyBase:FBgn0261014	56
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	VCP::NCBIGene:7415	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Egfr::MGI:95294	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	aqp12::ZFIN:ZDB-GENE-040718-310	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Jra::FlyBase:FBgn0001291	36
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	JUN::NCBIGene:3725	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	EGFR::NCBIGene:1956	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	sgg::FlyBase:FBgn0003371	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Gsk3b::MGI:1861437	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Vcp::MGI:99919	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Jun::RGD:2943	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Jun::MGI:96646	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Ngly1::MGI:1913276	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	App::MGI:88059	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	appb::ZFIN:ZDB-GENE-020220-1	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	jun::ZFIN:ZDB-GENE-030131-7859	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	AQP12A::NCBIGene:375318	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	Traf2::MGI:101835	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	TRAF2::NCBIGene:7186	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	beta4GalNAcTA::FlyBase:FBgn0027538	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	GENE	B4GALT1::NCBIGene:2683	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	112
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	28
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	28
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	lethal - all die before end of P-stage::FBcv:0002000	36
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	some die during pharate adult stage::FBcv:0002038	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	wing margin phenotype::FBbt:00005378PHENOTYPE	28
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	Abnormality of cell physiology::HP:0011017	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	DISO	partially lethal - majority live::FBcv:0000350	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	integral component of membrane::GO:0016021	68
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	endoplasmic reticulum membrane::GO:0005789	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	positive regulation of transcription from RNA polymerase II promoter::GO:0045944	44
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	protein complex::GO:0043234	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	protein domain specific binding::GO:0019904	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	transcription from RNA polymerase II promoter::GO:0006366	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	regulation of transcription from RNA polymerase II promoter::GO:0006357	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	260	PHYS	protein complex binding::GO:0032403	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	Pngl::FlyBase:FBgn0033050	108
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	TER94::FlyBase:FBgn0261014	64
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	VCP::NCBIGene:7415	64
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	CG10694::FlyBase:FBgn0039147	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	RAD23B::NCBIGene:5887	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	beta4GalNAcTA::FlyBase:FBgn0027538	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	B4GALT1::NCBIGene:2683	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	Ngly1::MGI:1913276	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	Traf2::MGI:101835	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	GENE	TRAF2::NCBIGene:7186	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	DISO	lethal - all die before end of P-stage::FBcv:0002000	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	DISO	partially lethal - majority live::FBcv:0000350	44
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	32
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	DISO	Abnormality of cell physiology::HP:0011017	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	PHYS	N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	48
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	PHYS	Post-translational protein modification::REACT:R-HSA-597592	20
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	PHYS	protein folding::GO:0006457	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	PHYS	Asparagine N-linked glycosylation::REACT:R-HSA-446203	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	116	PHYS	Metabolism of proteins::REACT:R-HSA-392499	20
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	Pngl::FlyBase:FBgn0033050	280
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	AQP::FlyBase:FBgn0033807	52
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	AQP12A::NCBIGene:375318	28
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	Egfr::FlyBase:FBgn0003731	160
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	Egfr::MGI:95294	80
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	EGFR::NCBIGene:1956	48
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	egfra::ZFIN:ZDB-GENE-030918-1	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	sgg::FlyBase:FBgn0003371	32
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	GSK3B::NCBIGene:2932	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	TER94::FlyBase:FBgn0261014	24
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	Vcp::MGI:99919	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	Egfr::RGD:2543	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	beta4GalNAcTA::FlyBase:FBgn0027538	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	B4GALT1::NCBIGene:2683	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	VCP::NCBIGene:7415	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	aqp12::ZFIN:ZDB-GENE-040718-310	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	Aqp12::MGI:2664636	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	Gsk3b::MGI:1861437	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	Ngly1::MGI:1913276	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	App::MGI:88059	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	appb::ZFIN:ZDB-GENE-020220-1	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	GENE	vcp::ZFIN:ZDB-GENE-030131-5408	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	112
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	wing margin phenotype::FBbt:00005378PHENOTYPE	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	partially lethal - majority live::FBcv:0000350	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	Abnormality of cell physiology::HP:0011017	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	lethal - all die before end of P-stage::FBcv:0002000	20
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	DISO	some die during pharate adult stage::FBcv:0002038	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	Passive transport by Aquaporins::REACT:R-HSA-432047	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	response to calcium ion::GO:0051592	64
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	basolateral plasma membrane::GO:0016323	36
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	integral component of membrane::GO:0016021	68
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	plasma membrane::GO:0005886	52
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	Transmembrane transport of small molecules::REACT:R-HSA-382551	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	transport::GO:0006810	28
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	transporter activity::GO:0005215	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	284	PHYS	Aquaporin-mediated transport::REACT:R-HSA-445717	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	Pngl::FlyBase:FBgn0033050	256
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	AQP::FlyBase:FBgn0033807	36
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	AQP12A::NCBIGene:375318	20
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	TER94::FlyBase:FBgn0261014	48
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	VCP::NCBIGene:7415	24
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	Ngly1::MGI:1913276	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	App::MGI:88059	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	appb::ZFIN:ZDB-GENE-020220-1	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	Egfr::FlyBase:FBgn0003731	112
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	Egfr::MGI:95294	64
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	vcp::ZFIN:ZDB-GENE-030131-5408	8
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	egfra::ZFIN:ZDB-GENE-030918-1	16
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	sgg::FlyBase:FBgn0003371	48
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	GSK3B::NCBIGene:2932	16
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	Vcp::MGI:99919	16
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	beta4GalNAcTA::FlyBase:FBgn0027538	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	B4GALT1::NCBIGene:2683	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	EGFR::NCBIGene:1956	32
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	Aqp12::MGI:2664636	8
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	Gsk3b::MGI:1861437	32
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	GENE	aqp12::ZFIN:ZDB-GENE-040718-310	8
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	100
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	lethal - all die before end of P-stage::FBcv:0002000	36
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	Abnormality of cell physiology::HP:0011017	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	wing margin phenotype::FBbt:00005378PHENOTYPE	28
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	28
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	partially lethal - majority live::FBcv:0000350	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	28
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	some die during pharate adult stage::FBcv:0002038	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	DISO	Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	transporter activity::GO:0005215	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	Transmembrane transport of small molecules::REACT:R-HSA-382551	12
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	integral component of membrane::GO:0016021	68
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	endoplasmic reticulum::GO:0005783	40
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	plasma membrane::GO:0005886	52
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	protein homooligomerization::GO:0051260	20
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	cell surface::GO:0009986	32
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	dendrite::GO:0030425	16
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	Aquaporin-mediated transport::REACT:R-HSA-445717	4
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	260	PHYS	Passive transport by Aquaporins::REACT:R-HSA-432047	4
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	Aqp1::MGI:103201	96
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	Vcp::MGI:99919	80
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	VCP::NCBIGene:7415	80
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	Btrc::MGI:1338871	4
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	BTRC::NCBIGene:8945	4
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	Nfe2l2::MGI:108420	4
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	NFE2L2::NCBIGene:4780	4
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	Fbxw7::MGI:1354695	8
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	GENE	FBXW7::NCBIGene:55294	8
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	DISO	decreased grip strength::MP:0010053	40
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	DISO	behavior/neurological phenotype::MP:0005386	40
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	DISO	decreased bone mineral content::MP:0010124	4
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	DISO	Functional respiratory abnormality::HP:0002795	4
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	DISO	nervous system phenotype::MP:0003631	8
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	PHYS	Post-translational protein modification::REACT:R-HSA-597592	16
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	PHYS	N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	32
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	PHYS	Deglycosylation complex hydrolyses N-glycans from unfolded glycoproteins::REACT:R-HSA-8850594	8
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	PHYS	Protein processing in endoplasmic reticulum::KEGG-path:maphsa04141	12
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	PHYS	Metabolism of proteins::REACT:R-HSA-392499	12
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	PHYS	Asparagine N-linked glycosylation::REACT:R-HSA-446203	8
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	96	PHYS	protein folding::GO:0006457	8
AQP1::NCBIGene:358	Aqp1::NCBIGene:11826	0	NA	NA	0
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	Aqp1::MGI:103201	292
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	Aqp4::MGI:107387	20
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	aqp4::ZFIN:ZDB-GENE-040724-152	20
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	Nfe2l2::MGI:108420	44
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	NFE2L2::NCBIGene:4780	28
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	Jun::MGI:96646	20
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	jun::ZFIN:ZDB-GENE-030131-7859	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	Gk::MGI:106594	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	zgc:172295::ZFIN:ZDB-GENE-080204-72	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	Aqp3::MGI:1333777	56
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	AQP3::NCBIGene:360	28
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	JUN::NCBIGene:3725	12
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	Jun::RGD:2943	4
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	Egfr::MGI:95294	32
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	292	GENE	egfra::ZFIN:ZDB-GENE-030918-1	8
