source	target	paths_count	relation_1	node_2	relation_2	node_3	relation_3	node_4	relation_4	node_5	relation_5	node_6	relation_6	metapaths_count
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	680	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	40
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	680	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	680	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	680	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	1068	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	548
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	1068	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	320
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	1068	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	100
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	1068	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	56
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	1068	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	20
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	1068	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	1068	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	1068	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	8
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	940	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	720
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	940	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	160
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	940	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	56
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	940	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	4
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	416	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	224
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	416	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	64
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	416	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	64
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	416	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	32
AQP1::NCBIGene:358	NGLY1::NCBIGene:55768	416	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	32
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	788	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	388
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	788	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	244
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	788	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	112
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	788	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	40
AQP1::NCBIGene:358	NFE2L1::NCBIGene:4779	788	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	4
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	328	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	192
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	328	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	64
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	328	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	32
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	328	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	32
AQP1::NCBIGene:358	ENGASE::NCBIGene:64772	328	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	8
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	876
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	496
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	460
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	204
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	168
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	144
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	132
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	132
AQP1::NCBIGene:358	AQP3::NCBIGene:360	2620	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	is part of	8
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	1260	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	596
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	1260	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	416
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	1260	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	116
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	1260	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	108
AQP1::NCBIGene:358	AQP11::NCBIGene:282679	1260	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	24
NFE2L1::NCBIGene:4779	NGLY1::NCBIGene:55768	352	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	188
NFE2L1::NCBIGene:4779	NGLY1::NCBIGene:55768	352	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	60
NFE2L1::NCBIGene:4779	NGLY1::NCBIGene:55768	352	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	44
NFE2L1::NCBIGene:4779	NGLY1::NCBIGene:55768	352	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	40
NFE2L1::NCBIGene:4779	NGLY1::NCBIGene:55768	352	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	20
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	784
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	628
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	508
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	216
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	is part of	168
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	80
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	40
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	28
NFE2L1::NCBIGene:4779	AQP1::NCBIGene:358	2480	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	28
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	224	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	140
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	224	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	44
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	224	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	20
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	224	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	20
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	512
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	364
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	224
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	80
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	48
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	40
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	36
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	36
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	1368	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	is part of	28
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	832	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	608
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	832	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	144
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	832	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	32
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	832	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	24
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	832	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	24
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	204	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	84
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	204	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	44
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	204	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	32
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	204	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	16
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	204	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	12
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	204	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	8
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	204	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	128
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	96
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	56
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	32
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	is part of	16
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	enables	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	involved in	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	Source	['PHYS']	Source	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	360	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	Source	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	156	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	64
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	156	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	64
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	156	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	enables	['PHYS']	enables	24
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	156	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	236	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	is part of	['PHYS']	is part of	100
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	236	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	involved in	['PHYS']	involved in	64
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	236	in 1 to 1 orthology relationship with	['GENE']	has phenotype	['DISO']	has phenotype	['GENE']	in 1 to 1 orthology relationship with	['GENE']	None	['PHYS']	involved in	20
