source	target	number_of_paths	node_type	node_value	node_count
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	20	GENE	60
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	20	DISO	20
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	20	PHYS	20
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	384	GENE	1152
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	384	DISO	384
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	384	PHYS	384
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	152	GENE	456
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	152	DISO	152
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	152	PHYS	152
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	92	GENE	276
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	92	DISO	92
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	92	PHYS	92
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	GENE	468
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	DISO	156
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	PHYS	156
ENGASE::NCBIGene:64772	Aqp1::NCBIGene:11826	0	NA	0
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	GENE	180
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	DISO	60
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	PHYS	60
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	GENE	108
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	DISO	36
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	PHYS	36
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	GENE	120
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	DISO	40
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	PHYS	40
AQP3::NCBIGene:360	NGLY1::NCBIGene:55768	0	NA	0
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	GENE	8592
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	DISO	2864
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	PHYS	2864
AQP3::NCBIGene:360	Aqp1::NCBIGene:11826	0	NA	0
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	184	GENE	552
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	184	DISO	184
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	184	PHYS	184
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	8	GENE	24
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	8	DISO	8
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	8	PHYS	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	68	GENE	204
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	68	DISO	68
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	68	PHYS	68
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	GENE	216
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	DISO	72
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	72	PHYS	72
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	GENE	6360
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	DISO	2120
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	2120	PHYS	2120
AQP11::NCBIGene:282679	Aqp1::NCBIGene:11826	0	NA	0
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	404	GENE	1212
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	404	DISO	404
AQP11::NCBIGene:282679	NFE2L1::NCBIGene:4779	404	PHYS	404
AQP11::NCBIGene:282679	ENGASE::NCBIGene:64772	48	GENE	144
AQP11::NCBIGene:282679	ENGASE::NCBIGene:64772	48	DISO	48
AQP11::NCBIGene:282679	ENGASE::NCBIGene:64772	48	PHYS	48
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	588	GENE	1764
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	588	DISO	588
AQP11::NCBIGene:282679	AQP3::NCBIGene:360	588	PHYS	588
